License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
February 22 2018,118494,Rosalind,Dog,"Schnauzer, Giant",,98119
February 22 2018,140300,Penny,Dog,"Schnauzer, Miniature",Mix,98117
February 22 2018,140669,Zoey,Dog,Boxer,"Retriever, Labrador",98103
February 22 2018,904578,Maggie,Dog,Bernese Mountain Dog,,98122
February 22 2018,140478,Reggie,Dog,Saint Bernard,,98126
February 22 2018,279582,Gracie,Dog,Mix,,98101
February 22 2018,111451,Harley,Dog,"Terrier, Fox, Toy",,98101
February 22 2018,84036,Izzy,Dog,Terrier,Chinese Crested,98101
February 22 2018,955226,Pokey,Dog,Lhasa Apso,Pekingese, 
February 22 2018,109913,Maisie,Dog,"Retriever, Flat-Coated",German Shepherd,98133
February 22 2018,109914,Stella,Dog,"Terrier, Staffordshire Bull",,98133
February 22 2018,82160,Moonshine,Dog,Belgian Tervuren,,98116
February 22 2018,140611,Ginger,Dog,"Chihuahua, Short Coat",Mix,98136
February 22 2018,140476,Pemi,Dog,Australian Shepherd,Terrier,98115
February 22 2018,140477,Yuki,Dog,Australian Shepherd,,98115
February 22 2018,140472,Pandy,Dog,Havanese,Mix,98118
February 22 2018,140462,ZOEY JOHNSON,Dog,"Bulldog, French",,98119
February 22 2018,140475,Lola,Dog,Great Pyrenees,"Retriever, Labrador",98117
February 22 2018,27843,Lucy,Dog,Xoloitzcuintli,,98102
February 22 2018,83005,Penny,Dog,Shih Tzu,,98119
February 22 2018,140474,Lupi,Dog,"Retriever, Golden",Siberian Husky,98117
February 22 2018,140456,Bessel,Dog,"Retriever, Labrador",Italian Greyhound,98109
February 22 2018,358759,Penny,Dog,Australian Shepherd,Spaniel,98125
February 23 2018,960397,Betty,Dog,Samoyed,,98199
February 23 2018,140671,Dahlia,Dog,Terrier,Mix,98103
February 23 2018,726239,Muffin,Dog,Shih Tzu,,98109
February 23 2018,829006,Posha,Dog,Shih Tzu,,98109
February 23 2018,140058,Rosie,Dog,Beagle,Mix,98117
February 23 2018,140059,Pipa,Dog,"Retriever, Labrador",,98107
February 23 2018,141074,Harley,Dog,"Bulldog, English",,98125
February 23 2018,141007,Asti,Dog,Terrier,,98125
February 23 2018,141036,Penny,Dog,American Blue Heeler,Alaskan Husky,98126
February 23 2018,141027,Sophie,Dog,"Retriever, Labrador","Cur, Black-Mouth",98199
February 23 2018,27535,Lola,Dog,"Retriever, Labrador",German Shepherd,98117
February 23 2018,141047,Coco,Dog,"Poodle, Miniature",,98199
February 23 2018,141038,Gia,Dog,Shepherd,,98199
February 23 2018,141100,Iga,Dog,Shepherd,,98118
February 23 2018,141070,Fern,Dog,Hound,Mix,98103
February 24 2018,140673,Winnie,Dog,Argentine Dogo,Mix,98109
February 24 2018,140674,Lilly,Dog,Pug,,98136
February 24 2018,74889,Mitzi,Dog,"Spaniel, American Cocker","Poodle, Miniature",98118
February 24 2018,82121,Gracie,Dog,"Retriever, Golden",,98117
February 24 2018,81598,Jill,Dog,"Terrier, Jack Russell","Terrier, Jack Russell",98199
February 24 2018,110623,Maya,Dog,Shepherd,Mix,98125
February 24 2018,111781,Bayla,Dog,Rottweiler,,98116
February 24 2018,71621,Missy,Dog,Beagle,,98106
February 25 2018,25208,Holly,Dog,"Retriever, Labrador",,98103
February 25 2018,140676,Vegas,Dog,Whippet,Mix,98109
February 25 2018,140677,Lily Ann,Dog,"Terrier, Parson Russell",,98104
February 26 2018,109554,Lilo,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98115
February 26 2018,126701,Penelope Rose,Dog,"Terrier, Yorkshire",Mix,98121
February 26 2018,141013,Piper,Dog,"Terrier, Boston",,98107
February 26 2018,83665,Jojy,Dog,"Spaniel, American Cocker","Poodle, Toy",98109
February 26 2018,82400,Teeka,Dog,Samoyed,,98118
February 26 2018,141031,Jazzy,Dog,"Collie, Rough",,98116
February 26 2018,141032,Reba,Dog,"Spaniel, English Springer",,98112
February 26 2018,83936,Tillie,Dog,Miniature Pinscher,,98109
February 26 2018,83929,Trixie,Dog,Miniature Pinscher,,98109
February 26 2018,141104,Yuki,Dog,Shiba Inu,,98118
February 26 2018,141089,Carmen,Dog,"Chihuahua, Long Coat",Pomeranian,98106
February 26 2018,141055,Adina,Dog,"Vizsla, Smooth Haired",,98103
February 26 2018,141073,Stella,Dog,Basenji,,98103
February 26 2018,141028,Gracie,Dog,"Retriever, Golden",,98121
February 26 2018,141018,Lettie,Dog,"Retriever, Labrador",,98103
February 26 2018,141069,Loretta,Dog,"Terrier, Boston",,98103
February 26 2018,82023,Lucy evelyn,Dog,"Retriever, Golden",,98105
February 26 2018,141076,"Guapa - ""Livi""",Dog,"Retriever, Golden",,98105
February 27 2018,78860,Ada,Dog,"Retriever, Labrador",,98103
February 27 2018,140901,Harley,Dog,Terrier,Mix,98199
February 27 2018,141107,Daisy,Dog,Great Pyrenees,,98117
February 27 2018,141067,Wilbur,Dog,"Retriever, Labrador","Retriever, Labrador",98102
February 27 2018,141029,Remy,Dog,"Terrier, Airedale",Mix,98112
February 27 2018,118762,Kuini,Dog,"Australian Shepherd, Miniature",,
February 27 2018,141087,Clover,Dog,Havanese,Lhasa Apso,98105
February 27 2018,114458,Zoe,Dog,"Retriever, Labrador",,98122
February 27 2018,141041,Luna,Dog,Great Dane,,98107
February 27 2018,111033,Galaxy,Dog,"Retriever, Labrador",,98133
February 27 2018,81760,Pixel,Dog,Siberian Husky,,98118
February 27 2018,126953,Nira,Dog,"Chihuahua, Short Coat",Basenji,98109
February 27 2018,141011,Daphine,Dog,Pug,"Bulldog, French",98107
February 27 2018,110631,Trixie,Dog,"Terrier, Border",,98103
February 27 2018,141023,Roxy,Dog,"Retriever, Golden","Setter, Irish",98106
February 27 2018,141095,Mary,Dog,"Dachshund, Miniature Smooth Haired",,98115
February 27 2018,215857,Millie,Dog,"Retriever, Golden","Poodle, Standard",98108
February 27 2018,26666,Chloe,Dog,"Terrier, Manchester",Beagle,98115
February 27 2018,18116,Karma,Dog,Rhodesian Ridgeback,,98105
February 27 2018,141061,Maddow,Dog,"Retriever, Labrador",,98125
February 27 2018,442931,Tessa,Dog,"Retriever, Labrador",,98103
February 27 2018,141040,Ella,Dog,Akita,Alaskan Husky,98144
February 27 2018,82128,Izzy,Dog,"Retriever, Golden",Terrier,98136
February 27 2018,141050,Goose,Dog,"Australian Shepherd, Miniature",,98103
February 27 2018,141059,Penny,Dog,"Poodle, Miniature","Retriever, Golden",98103
February 27 2018,956476,Rowena,Dog,Italian Greyhound,"Chihuahua, Short Coat",98115
February 27 2018,138174,Isabella,Dog,"Spaniel, English Springer",,98118
February 27 2018,960950,Molly,Dog,"Poodle, Toy",,98103
February 27 2018,111515,Winnie,Dog,"Dachshund, Miniature Smooth Haired",,98107
February 27 2018,141103,Ginny,Dog,Australian Shepherd,Australian Cattle Dog,98177
February 27 2018,27291,Sadie,Dog,"Retriever, Golden","Poodle, Standard",98117
February 27 2018,111534,Neala,Dog,"Terrier, Soft Coated Wheaten",,98116
February 27 2018,105692,Chula (was Ida),Dog,"Retriever, Chesapeake Bay",,98102
February 27 2018,141017,Lala,Dog,Mix,,98133
February 27 2018,141079,Lola,Dog,"Retriever, Golden",,98119
February 27 2018,141094,Lily,Dog,Australian Shepherd,Mix,98178
February 27 2018,141068,Kali,Dog,Cane Corso,,98118
February 27 2018,127323,Talulah,Dog,Bernese Mountain Dog,,98117
February 27 2018,141006,Scout,Dog,"Terrier, Border",Terrier,98102
February 27 2018,111627,Minnie,Dog,"Bulldog, French",,98109
February 27 2018,82126,Sofi,Dog,Bulldog,Boxer,98117
February 27 2018,102066,Madeleine,Dog,"Terrier, Soft Coated Wheaten","Poodle, Standard",98101
February 27 2018,141043,Millie,Dog,"Terrier, Yorkshire","Chihuahua, Short Coat",98109
February 27 2018,141058,Rey Hurst,Dog,"Retriever, Golden",,98118
February 27 2018,75491,Hope,Dog,"Pointer, German Shorthaired",,98199
February 27 2018,110968,Birch,Dog,"Retriever, Golden",Mix,98177
February 27 2018,834157,Uno,Dog,"Retriever, Labrador","Collie, Rough",98108
February 28 2018,111625,Seraphina,Dog,Shih Tzu,,98101
February 28 2018,82141,Gabby,Dog,"Retriever, Golden",,98105
February 28 2018,110039,Geeta,Dog,Border Collie,Mix,98109
February 28 2018,78489,Blaze,Dog,"Retriever, Nova Scotia Duck Tolling",,98116
February 28 2018,27601,Lexy,Dog,"Spaniel, Cavalier King Charles","Spaniel, American Cocker",98107
February 28 2018,140682,Sky,Dog,"Retriever, Labrador",,98109
February 28 2018,140683,Suki,Dog,Pekingese,Shih Tzu,98116
February 28 2018,348594,Jessi,Dog,"Retriever, Flat-Coated",Mix,98199
February 28 2018,352255,Harley,Dog,Maltese,Mix,98106
February 28 2018,352590,Micha,Dog,"Poodle, Toy",,98133
February 28 2018,353866,Ruby,Dog,"Retriever, Golden",,98115
February 28 2018,353924,Mitra,Dog,German Shepherd,Siberian Husky,98144
February 28 2018,354166,Queen Lilo,Dog,"Schnauzer, Miniature","Poodle, Miniature",98122
February 28 2018,354186,Dakota,Dog,Shetland Sheepdog,,98199
February 28 2018,354873,Mia,Dog,Miniature Pinscher,,98106
February 28 2018,355826,Kate,Dog,Australian Shepherd,,98119
February 28 2018,356325,Velcro,Dog,Terrier,Mix,98199
February 28 2018,356352,Richelle,Dog,German Shepherd,,98106
February 28 2018,356813,Kaley,Dog,"Retriever, Labrador",,98177
February 28 2018,356950,Mimi,Dog,"Terrier, Yorkshire",,98177
February 28 2018,357025,Zoey,Dog,"Terrier, American Pit Bull",,98107
February 28 2018,357157,Daphne,Dog,Australian Cattle Dog,,98122
February 28 2018,357209,Maui,Dog,"Retriever, Labrador",,98103
February 28 2018,357369,Giselle,Dog,"Terrier, Staffordshire Bull",,98115
February 28 2018,357419,Nina,Dog,"Chihuahua, Short Coat",,98118
February 28 2018,357569,Rainie,Dog,Maltese,,98133
February 28 2018,358232,Bambi,Dog,"Dachshund, Miniature Long Haired",,98125
February 28 2018,358295,Juno,Dog,Siberian Husky,"Retriever, Labrador",98117
February 28 2018,358378,Cookie,Dog,Australian Shepherd,Mix,98115
February 28 2018,358529,Xandari,Dog,Border Collie,Mix,98102
February 28 2018,358587,Matilda/Matty,Dog,Siberian Husky,Shepherd,98108
February 28 2018,358708,Sparkles,Dog,"Retriever, Labrador","Poodle, Miniature",98109
February 28 2018,358776,Kona,Dog,"Schnauzer, Miniature",Terrier,98125
February 28 2018,359205,Rambo,Dog,"Poodle, Miniature",Spaniel,98115
February 28 2018,359624,Meadow,Dog,Maltese,"Poodle, Miniature",98122
February 28 2018,359869,Maggie,Dog,"Schnauzer, Miniature","Poodle, Miniature",98116
February 28 2018,359871,Mesa,Dog,"Retriever, Labrador",Beagle,98119
February 28 2018,359878,Maisie,Dog,German Shepherd,"Retriever, Labrador",98136
February 28 2018,360068,Ms Benni,Dog,"Chihuahua, Short Coat",Mix,98117
February 28 2018,444211,Nelly,Dog,Pug,Beagle,98101
February 28 2018,444284,Gracie,Dog,Greyhound,"Retriever, Labrador",98107
February 28 2018,444292,Darby,Dog,"Retriever, Labrador","Poodle, Standard",98136
February 28 2018,444293,Dixie,Dog,"Retriever, Golden","Poodle, Standard",98136
February 28 2018,444675,Zoey,Dog,"Retriever, Labrador","Terrier, American Staffordshire",98118
February 28 2018,444703,Targa,Dog,"Poodle, Standard","Retriever, Labrador",98122
February 28 2018,444716,Ruby,Dog,"Vizsla, Smooth Haired",,98112
February 28 2018,444719,Pema,Dog,Weimaraner,,98199
February 28 2018,444741,Brooklyn,Dog,"Terrier, Welsh",,98122
February 28 2018,444749,Scout,Dog,Havanese,,98108
February 28 2018,444857,Sophie,Dog,Basenji,,98115
February 28 2018,444927,Taryn,Dog,"Dachshund, Standard Smooth Haired",,98106
February 28 2018,444933,Lucy,Dog,"Terrier, Jack Russell","Chihuahua, Short Coat",98103
February 28 2018,731243,Kimmy,Dog,Border Collie,"Retriever, Labrador",98177
February 28 2018,731402,D D,Dog,"Retriever, Labrador",,98125
February 28 2018,731450,Tallula,Dog,"Retriever, Labrador","Poodle, Standard",98118
February 28 2018,731496,Penny,Dog,German Shepherd,"Retriever, Labrador",98117
February 28 2018,731517,Ellie,Dog,"Welsh Corgi, Pembroke",Pomeranian,98144
February 28 2018,731518,Lulu,Dog,"Welsh Corgi, Pembroke",Pomeranian,98144
February 28 2018,110277,Chloe,Dog,"Bulldog, French",,98117
February 28 2018,114365,Jorie,Dog,Xoloitzcuintli,,98144
February 28 2018,141136,Kiko,Dog,German Shepherd,,98107
February 28 2018,901831,Ryley,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98102
February 28 2018,56381,Greta,Dog,"Chihuahua, Short Coat",,98122
February 28 2018,278546,Maile,Dog,Pug,Beagle,98199
February 28 2018,78319,Zoey,Dog,Pug,Beagle,98199
February 28 2018,80332,Maya,Dog,Australian Shepherd,"Retriever, Labrador",98117
February 28 2018,141125,Holly,Dog,Australian Shepherd,,98102
February 28 2018,27326,Callie,Dog,Border Collie,,98105
February 28 2018,141138,Stella,Dog,"Schnauzer, Miniature","Poodle, Miniature",98117
February 28 2018,141133,Daisy Hunter,Dog,Maltese,"Poodle, Miniature",98199
February 28 2018,27937,Eleonor,Dog,"Retriever, Labrador","Spaniel, American Cocker",98115
February 28 2018,14791,Edwina,Dog,"Terrier, Scottish","Poodle, Miniature",98103
February 28 2018,82035,Zoe,Dog,Pug,,98116
February 28 2018,141147,Bean,Dog,Bullmastiff,,98112
February 28 2018,141148,Pinto,Dog,Bullmastiff,,98112
February 28 2018,141120,Camila,Dog,"Retriever, Labrador",,98102
February 28 2018,141154,Misha,Dog,Saint Bernard,,98103
February 28 2018,107964,Clio,Dog,"Retriever, Labrador",,98115
February 28 2018,109853,Xena,Dog,German Shepherd,,98115
February 28 2018,141118,Lili Marleen,Dog,"Retriever, Labrador",,98109
March 01 2018,835321,Lilly,Dog,"Terrier, American Pit Bull",Rhodesian Ridgeback,98122
March 01 2018,140073,Lia,Dog,Australian Shepherd,,98101
March 01 2018,141159,Sookie,Dog,"Retriever, Labrador",,98109
March 01 2018,126766,Roux,Dog,"Welsh Corgi, Pembroke",German Shepherd,98102
March 01 2018,141140,Emma,Dog,"Retriever, Golden",,98115
March 01 2018,126114,Glacier,Dog,"Retriever, Golden","Poodle, Standard",98107
March 01 2018,112029,Ada,Dog,Border Collie,,98122
March 01 2018,141123,"Tessa-Molly ""TeMolly""",Dog,"Bulldog, English",,98122
March 01 2018,141128,Kiko,Dog,"Welsh Corgi, Pembroke",,98102
March 01 2018,111597,Kira,Dog,Rottweiler,"Retriever, Labrador",98118
March 01 2018,141150,Hannah,Dog,Border Collie,Australian Shepherd,98105
March 01 2018,106375,Nya,Dog,"Retriever, Labrador",Border Collie,98178
March 01 2018,78559,Lilith,Dog,Rhodesian Ridgeback,Hound,98107
March 01 2018,127577,Lucy Bee,Dog,German Shepherd,Chinese Shar-Pei,98118
March 01 2018,111589,Bruin,Dog,"Retriever, Labrador","Poodle, Miniature",98117
March 01 2018,141126,Milou,Dog,"Poodle, Standard",,98109
March 01 2018,141139,Zoey,Dog,German Shepherd,Siberian Husky,98103
March 01 2018,141122,Porta,Dog,"Chihuahua, Short Coat",,98144
March 01 2018,141142,Lhotse,Dog,"Griffon, Wirehaired Pointing",,98118
March 01 2018,141137,Ella,Dog,Keeshond,Chow Chow,98199
March 01 2018,141146,Shosho,Dog,Terrier,"Dachshund, Miniature Wire Haired",98118
March 01 2018,141141,Holly,Dog,"Retriever, Golden",,98125
March 01 2018,114032,Tesla,Dog,"Vizsla, Smooth Haired",,98117
March 01 2018,141115,Juneau,Dog,Siberian Husky,,98115
March 01 2018,107512,Chelsea,Dog,Shepherd,,98117
March 01 2018,110701,Bella,Dog,Shih Tzu,Mix,98136
March 01 2018,27057,Tilly Rue,Dog,Border Collie,Australian Shepherd,98136
March 01 2018,83965,Allie,Dog,"Schnauzer, Standard","Terrier, Soft Coated Wheaten",98107
March 01 2018,141119,Marta,Dog,Border Collie,"Retriever, Labrador",98125
March 02 2018,104701,Lucy,Dog,Pomeranian,,98102
March 02 2018,141286,Izzy,Dog,"Retriever, Golden","Poodle, Standard",98112
March 02 2018,81081,Patches,Dog,Brittany,,98121
March 02 2018,75865,Lucy,Dog,"Retriever, Golden",,98115
March 02 2018,101137,Millie,Dog,Terrier,Mix,98144
March 02 2018,141288,Ellie,Dog,Australian Shepherd,,98107
March 02 2018,141229,Ally Sheedy,Dog,"Retriever, Labrador",Hound,98107
March 02 2018,141298,Tallulah,Dog,Mix,,98103
March 02 2018,141202,Millie,Dog,Havanese,,98109
March 02 2018,141224,Delta,Dog,Siberian Husky,,98133
March 02 2018,141225,Nova,Dog,Doberman Pinscher,"Terrier, American Pit Bull",98133
March 02 2018,122688,Phoebe,Dog,"Retriever, Labrador",Pointer,98144
March 02 2018,141236,Nino,Dog,"Schnauzer, Miniature",,98109
March 02 2018,141207,Arya,Dog,Boxer,Mix,98101
March 02 2018,127767,Coconut,Dog,"Terrier, Yorkshire","Poodle, Miniature",98115
March 02 2018,84432,Ruby,Dog,"Bulldog, French",,98144
March 03 2018,110951,Freya,Dog,"Retriever, Golden",,98103
March 03 2018,110045,Violet,Dog,"Terrier, Cairn",Mix,98133
March 03 2018,110046,Honey,Dog,"Terrier, Cairn",Mix,98133
March 03 2018,140383,Pandy,Dog,Havanese,,98144
March 03 2018,80096,Kona,Dog,"Retriever, Golden",,98199
March 03 2018,101056,Evie,Dog,Pug,Mix,98106
March 03 2018,110708,Penny,Dog,Shetland Sheepdog,,98199
March 03 2018,140795,Nevaeh,Dog,German Shepherd,Mix,98136
March 04 2018,26155,Daisy,Dog,"Retriever, Labrador",Mix,98136
March 05 2018,140081,Orana,Dog,Australian Shepherd,Mix,98103
March 05 2018,141238,Rosabella Dora Jones,Dog,Pekingese,"Chihuahua, Short Coat",98144
March 05 2018,141233,Mabel,Dog,"Dachshund, Miniature Smooth Haired",,98109
March 05 2018,71457,Stella,Dog,"Retriever, Labrador",,98146
March 05 2018,130614,Ellie,Dog,"Retriever, Golden",,98122
March 05 2018,106747,Phoebe,Dog,Havanese,Shih Tzu,98116
March 06 2018,140908,Lily,Dog,"Welsh Corgi, Pembroke",,98119
March 06 2018,141204,Lula,Dog,Hound,Shepherd,98133
March 06 2018,141255,McFuckyou,Dog,"Chihuahua, Long Coat",Australian Shepherd,98126
March 06 2018,77944,Maggie,Dog,"Retriever, Labrador",,98102
March 06 2018,128252,Zali,Dog,Australian Cattle Dog,,98119
March 06 2018,141259,Lily,Dog,"Retriever, Labrador","Terrier, Rat",98102
March 06 2018,126198,Ganache,Dog,Lagotto Romagnolo,,98115
March 06 2018,116152,Lyra,Dog,"Retriever, Labrador",,98105
March 06 2018,27764,Eloise,Dog,"Pointer, German Shorthaired","Retriever, Golden",98103
March 06 2018,27778,Zoe,Dog,Greyhound,,98103
March 06 2018,141246,Momo,Dog,"Retriever, Labrador",,98199
March 06 2018,141291,Cora,Dog,"Vizsla, Smooth Haired",,98103
March 06 2018,141269,Ramona,Dog,"Terrier, Rat","Collie, Smooth",98116
March 06 2018,956663,Canela,Dog,"Terrier, Jack Russell","Chihuahua, Short Coat",98118
March 06 2018,27565,Habipti,Dog,"Terrier, Boston",,98144
March 06 2018,141222,Harper,Dog,"Retriever, Labrador","Poodle, Miniature",98133
March 06 2018,141221,Jackson,Dog,"Retriever, Golden","Poodle, Miniature",98133
March 06 2018,111704,Tuesday,Dog,Shepherd,,98146
March 06 2018,141260,Penny,Dog,"Terrier, Pit Bull",,98106
March 06 2018,141237,Rosie,Dog,"Retriever, Golden",,98112
March 06 2018,129079,Bailey,Dog,"Retriever, Labrador",,98118
March 06 2018,141223,Kita,Dog,Border Collie,,98125
March 06 2018,141252,Madison,Dog,"Retriever, Labrador",Mix,98116
March 06 2018,141248,Iris,Dog,"Poodle, Miniature","Retriever, Labrador",98115
March 06 2018,106893,Blaze,Dog,German Shepherd,,98105
March 06 2018,141272,Luna,Dog,Mix,,98118
March 06 2018,141244,Mara,Dog,"Welsh Corgi, Pembroke",,98121
March 06 2018,112401,Coco,Dog,"Terrier, Yorkshire",,98126
March 06 2018,213619,Rosie,Dog,Xoloitzcuintli,,98126
March 06 2018,141247,Lady Zuzu,Dog,"Chihuahua, Short Coat",Doberman Pinscher,98144
March 06 2018,141228,Penny,Dog,Doberman Pinscher,,98107
March 07 2018,140083,Dolly,Dog,Shih Tzu,,98106
March 07 2018,140088,Chica,Dog,"Chihuahua, Short Coat",,98121
March 07 2018,140089,Mollie,Dog,"Retriever, Labrador",Mix,98126
March 07 2018,120435,Lúa,Dog,"Poodle, Standard","Retriever, Golden",98102
March 07 2018,946038,Pekoe,Dog,"Poodle, Miniature",,98112
March 07 2018,83704,Lucille,Dog,Bulldog,,98102
March 07 2018,141250,Tori,Dog,German Shepherd,,98108
March 07 2018,141306,Isis Pratt,Dog,Mix,,98117
March 07 2018,141275,Moon Pie,Dog,Boxer,,98118
March 07 2018,141257,Nala,Dog,"Retriever, Labrador",Hound,98105
March 07 2018,961529,Finnley,Dog,Shetland Sheepdog,,98121
March 07 2018,141300,Sophia,Dog,"Chihuahua, Short Coat",,98104
March 07 2018,141289,Lucy,Dog,Boxer,,98115
March 07 2018,141297,Bear,Dog,"Retriever, Golden",Bernese Mountain Dog,98103
March 07 2018,25997,Chloe,Dog,Spaniel,"Dachshund, Standard Smooth Haired",98112
March 08 2018,140914,Olive,Dog,"Retriever, Labrador","Poodle, Standard",98125
March 08 2018,140915,Ari,Dog,"Chihuahua, Long Coat",Mix,98101
March 08 2018,140913,Cookie Monster,Dog,Shepherd,Mix,98106
March 08 2018,110036,Olivia,Dog,"Retriever, Labrador",,98125
